musicbrainz_id,artist_name,url
302bd7b9-d012-4360-897a-93b00c855680,David Guetta,https://www.wikidata.org/wiki/Q8298
b0dfa8b9-cd40-43eb-9472-c02cb1db3297,Timal,https://www.deezer.com/artist/74463
302bd7b9-d012-4360-897a-93b00c855680,David Guetta,https://www.allmusic.com/artist/mn0000213561
302bd7b9-d012-4360-897a-93b00c855680,David Guetta,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai
302bd7b9-d012-4360-897a-93b00c855680,David Guetta,https://www.discogs.com/artist/36527
302bd7b9-d012-4360-897a-93b00c855680,David Guetta,https://www.deezer.com/artist/542
c8b03190-306c-4120-bb0b-6f2ebfc06ea9,The Weeknd,https://www.allmusic.com/artist/mn0002674162
b0dfa8b9-cd40-43eb-9472-c02cb1db3297,Timal,https://www.discogs.com/artist/1896332
bf7127d0-85b4-418c-89f1-316cdff30918,Zola,https://www.wikidata.org/wiki/Q892409
9ff87295-bdfc-46fc-b605-456cc39d84ca,Alonzo,https://www.discogs.com/artist/460590
519cacf4-8d27-4071-8b01-0824fabcdfbb,Hamza,https://www.discogs.com/artist/1602513
e369e789-6f07-4ce8-a70f-e136bc57bf3b,Niska,https://open.spotify.com/artist/7CUFPNi1TU8RowpnFRSsZV
e369e789-6f07-4ce8-a70f-e136bc57bf3b,Niska,https://www.wikidata.org/wiki/Q24689203
b5750ee5-ddf4-45ed-a79a-af5b31f48ce5,Hamza,https://www.discogs.com/artist/5150037
3bca1168-e7c6-4beb-9af9-db9dc674b1fa,Ed Sheeran,https://www.allmusic.com/artist/mn0003083762
b5750ee5-ddf4-45ed-a79a-af5b31f48ce5,Hamza,https://www.discogs.com/artist/2564725
9ff87295-bdfc-46fc-b605-456cc39d84ca,Alonzo,https://www.wikidata.org/wiki/Q4734521
e369e789-6f07-4ce8-a70f-e136bc57bf3b,Niska,https://www.allmusic.com/artist/mn0003418968
bf7127d0-85b4-418c-89f1-316cdff30918,Zola,https://www.discogs.com/artist/745279
e369e789-6f07-4ce8-a70f-e136bc57bf3b,Niska,https://www.deezer.com/artist/5288900
9ff87295-bdfc-46fc-b605-456cc39d84ca,Alonzo,https://www.deezer.com/artist/259729
e369e789-6f07-4ce8-a70f-e136bc57bf3b,Niska,https://www.discogs.com/artist/3958584
9ff87295-bdfc-46fc-b605-456cc39d84ca,Alonzo,https://open.spotify.com/artist/2z2TRvloJt4EfUNQp9rHAi
b5750ee5-ddf4-45ed-a79a-af5b31f48ce5,Hamza,https://www.discogs.com/artist/425360
bf7127d0-85b4-418c-89f1-316cdff30918,Zola,https://open.spotify.com/artist/2ymJS3hSwX5yiNdYroipCW
bf7127d0-85b4-418c-89f1-316cdff30918,Zola,https://www.deezer.com/artist/8722
530a9937-4229-4d7e-8457-4853d7d5dd7a,Soolking,https://www.allmusic.com/artist/mn0003643747
530a9937-4229-4d7e-8457-4853d7d5dd7a,Soolking,https://www.deezer.com/artist/10189104
530a9937-4229-4d7e-8457-4853d7d5dd7a,Soolking,https://open.spotify.com/artist/0GgY7hjMoGDsX8ZDe2mwds
530a9937-4229-4d7e-8457-4853d7d5dd7a,Soolking,https://www.wikidata.org/wiki/Q48964824
530a9937-4229-4d7e-8457-4853d7d5dd7a,Soolking,https://www.discogs.com/artist/6318005
41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,Ninho,https://www.deezer.com/artist/5542343
41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,Ninho,https://www.allmusic.com/artist/mn0003012259
73e5e69d-3554-40d8-8516-00cb38737a1c,Rihanna,https://www.allmusic.com/artist/mn0002947871
f4703541-0e73-411f-a5ff-dc8a0cb972ac,Yanns,https://www.allmusic.com/artist/mn0004128928
73e5e69d-3554-40d8-8516-00cb38737a1c,Rihanna,https://www.discogs.com/artist/321128
41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,Ninho,https://open.spotify.com/artist/6Te49r3A6f5BiIgBRxH7FH
f4703541-0e73-411f-a5ff-dc8a0cb972ac,Yanns,https://open.spotify.com/artist/3mirzmIKVfvqcW0M5OKAzR
73e5e69d-3554-40d8-8516-00cb38737a1c,Rihanna,https://www.wikidata.org/wiki/Q36844
f4703541-0e73-411f-a5ff-dc8a0cb972ac,Yanns,https://www.deezer.com/artist/10725097
f4703541-0e73-411f-a5ff-dc8a0cb972ac,Yanns,https://www.wikidata.org/wiki/Q115747225
41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,Ninho,https://www.discogs.com/artist/4723220
f4703541-0e73-411f-a5ff-dc8a0cb972ac,Yanns,https://www.discogs.com/artist/11810624
73e5e69d-3554-40d8-8516-00cb38737a1c,Rihanna,https://www.allmusic.com/artist/mn0000367188
41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,Ninho,https://www.wikidata.org/wiki/Q41789930
73e5e69d-3554-40d8-8516-00cb38737a1c,Rihanna,https://www.deezer.com/artist/564
73e5e69d-3554-40d8-8516-00cb38737a1c,Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H
73e5e69d-3554-40d8-8516-00cb38737a1c,Rihanna,https://www.discogs.com/artist/1986565
c8b03190-306c-4120-bb0b-6f2ebfc06ea9,The Weeknd,https://www.discogs.com/artist/2838279
52315221-8b06-4fb1-bfd3-16057aa4f9e1,Koba LaD,https://www.wikidata.org/wiki/Q60373974
076a3c36-f393-4f48-8754-302b146dcf12,Sia,https://open.spotify.com/artist/1hP7FHieMakh44E1edH89w
52315221-8b06-4fb1-bfd3-16057aa4f9e1,Koba LaD,https://www.discogs.com/artist/6741091
52315221-8b06-4fb1-bfd3-16057aa4f9e1,Koba LaD,https://www.deezer.com/artist/14621667
52315221-8b06-4fb1-bfd3-16057aa4f9e1,Koba LaD,https://open.spotify.com/artist/1q7T9rFQ2a2ukA1PU51fo3
b0dfa8b9-cd40-43eb-9472-c02cb1db3297,Timal,https://open.spotify.com/artist/2ptKt4yP4mYRZmvi09JYyi
dcd4701d-64ec-443d-bfbf-73fc87c44bd6,Angèle,https://www.discogs.com/artist/5226023
dcd4701d-64ec-443d-bfbf-73fc87c44bd6,Angèle,https://www.wikidata.org/wiki/Q45192617
dcd4701d-64ec-443d-bfbf-73fc87c44bd6,Angèle,https://www.deezer.com/artist/1042268
ab2528d9-719f-4261-8098-21849222a0f2,Stromae,https://www.allmusic.com/artist/mn0002410546
ab2528d9-719f-4261-8098-21849222a0f2,Stromae,https://open.spotify.com/artist/5j4HeCoUlzhfWtjAfM1acR
ab2528d9-719f-4261-8098-21849222a0f2,Stromae,https://www.discogs.com/artist/1735302
7015a83d-d8c8-4f55-ae4f-4d0665aa8770,Laylow,https://www.discogs.com/artist/6866861
ab2528d9-719f-4261-8098-21849222a0f2,Stromae,https://www.deezer.com/artist/310260
da913c8c-6c66-4233-b846-c4dab2065a7e,Soprano,https://www.discogs.com/artist/11908358
dcd4701d-64ec-443d-bfbf-73fc87c44bd6,Angèle,https://open.spotify.com/artist/3QVolfxko2UyCOtexhVTli
ab2528d9-719f-4261-8098-21849222a0f2,Stromae,https://www.wikidata.org/wiki/Q313453
dcd4701d-64ec-443d-bfbf-73fc87c44bd6,Angèle,https://www.allmusic.com/artist/mn0003626948
dcd4701d-64ec-443d-bfbf-73fc87c44bd6,Angèle,https://www.discogs.com/artist/6321815
ab2528d9-719f-4261-8098-21849222a0f2,Stromae,https://www.discogs.com/artist/1277429
112b13a0-1a9b-4750-9dc1-54c6b67dd8ea,Zola,https://www.discogs.com/artist/375989
