"";"dz_artist_id";"dz_name";"n_songs";"top1_share";"top5_share";"top10_share";"h_index";"shannon_effective";"gini";"songs_for_80"
"1";"1191615";"Jul";922;0,0344170611337937;0,136771566598832;0,207387943012274;572;299,894081657901;0,717918873807931;230
"2";"5542343";"Ninho";271;0,0647745334425822;0,21522565437774;0,326483956622897;178;83,9335661432409;0,763839929818962;54
"3";"8873540";"Gazo";167;0,112804689660482;0,341848047950097;0,543707258864275;101;36,9023048594121;0,831629371977697;23
"4";"4842061";"Naps";452;0,105208736027801;0,380158126426318;0,494802903141329;258;75,7767153734289;0,825298922299019;63
"5";"9197980";"Damso";265;0,0773044919760234;0,277895845479679;0,442694325854319;137;63,0050608077471;0,814023877900732;44
"6";"1519461";"PNL";130;0,0509086777661533;0,193019663165137;0,326628511194954;125;70,9933174282267;0,589946529659464;47
"7";"259467";"Orelsan";154;0,103798289292586;0,349928300173665;0,486374150591253;136;52,2684405247356;0,721728168425293;36
"8";"9930130";"Djadja & Dinaz";245;0,070045085249279;0,232378185486578;0,376847504425822;183;83,8711749159312;0,727806115346809;59
"9";"162665";"SCH";209;0,136309830902502;0,317285954401041;0,409655039095402;170;69,1891669584253;0,707120373342212;55
"10";"390";"Booba";432;0,066410916786803;0,173589361454227;0,275780335663022;218;111,778540138954;0,800693088260953;71
"11";"5288900";"Niska";421;0,162711151650122;0,369137802364425;0,509026510933687;168;53,6638291639237;0,884289433156092;38
"12";"4050205";"The Weeknd";521;0,138787401441432;0,344277039558932;0,528140111960839;166;51,5249714249693;0,909417451772784;31
"13";"1479842";"PLK";198;0,075645907613255;0,284640113779362;0,415830471371644;166;69,7729084353617;0,71751258058246;49
"14";"259729";"Alonzo";563;0,296834037251419;0,546699619179697;0,60817224795221;173;35,7518735062693;0,910518896534839;36
"15";"4803754";"Dadju";614;0,0615062944469908;0,243344794468855;0,383654358497625;177;80,228105255003;0,896038026440438;49
"16";"1412564";"Nekfeu";252;0,0545542633608862;0,228245255116181;0,361328377060383;141;74,7375815267489;0,775007991632486;51
"17";"384236";"Ed Sheeran";484;0,153281323468732;0,426168062872441;0,610837627505734;134;40,4804352150701;0,923280171958814;27
"18";"5111084";"Lomepal";184;0,0773276989166978;0,257713858797161;0,428119163242436;133;56,6262424634995;0,767031937722304;34
"19";"416239";"Imagine Dragons";499;0,109224580869247;0,415709722264592;0,651061391161102;136;37,1618922730006;0,930496991944344;20
"20";"10189104";"Soolking";386;0,250652819994514;0,561248605125623;0,669096346838097;128;26,5581467739744;0,91856443007021;25
"21";"13918545";"Tiakola";90;0,109355786247286;0,358701720457572;0,532391308314025;63;33,1862695934439;0,719038879057124;23
"22";"4448630";"Maes";293;0,0610839175062033;0,262715081829399;0,434111627864933;141;60,8481140926042;0,841218157293376;38
"23";"310260";"Stromae";213;0,105947487381279;0,407007928421694;0,602422443171837;76;28,1133093950484;0,900630156702903;18
"24";"4429712";"GIMS";668;0,225209272734149;0,396571553145153;0,507210816558517;173;56,4042516853388;0,90594623540856;44
"25";"5175734";"Vald";277;0,0676233655831276;0,239245088797775;0,389359881101775;144;69,2540824635794;0,805566603659938;43
"26";"12526056";"Tayc";543;0,0852895874222779;0,276822188222809;0,444583532951098;159;72,2336928235251;0,886101654259556;47
"27";"8909272";"Aya Nakamura";122;0,233979929633516;0,4010987047499;0,579353966804952;87;30,4163150194633;0,787789098877516;22
"28";"4510044";"Laylow";180;0,079334925626389;0,273090554751212;0,42271691918959;129;59,884782309552;0,745666858957742;37
"29";"13011";"Soprano";443;0,0608695909478269;0,278249573903986;0,455372360571916;140;68,5886588650635;0,869080957815105;41
"30";"1042268";"Angèle";272;0,158370418073685;0,480026530381966;0,659293752425301;93;28,7610849232265;0,914965384472798;18
"31";"542";"David Guetta";851;0,104041119781326;0,351514460149307;0,489346019098849;151;63,909124534771;0,930903606783735;43
"32";"604107";"SDM";167;0,137241418504206;0,351977722209593;0,511531029779495;101;44,2839737208958;0,790321051463792;32
"33";"7365500";"Josman";169;0,0881739909615085;0,299766895226222;0,441853669939224;124;58,1264061573829;0,730143465996848;40
"34";"198";"Céline Dion";833;0,105730282088573;0,329929434469162;0,490689029194623;138;69,3368548912664;0,914195686500882;43
"35";"4087782";"Lacrim";292;0,083594894036416;0,21935539869691;0,343560566819077;174;89,6616169764695;0,757062608835532;61
"36";"455796";"Leto";244;0,105175429701364;0,316464280281904;0,452067383258125;151;65,5816031678627;0,774849181657763;49
"37";"4986771";"OBOY";72;0,225895083907512;0,592350288254249;0,732071496158236;67;19,7575833843851;0,76888217072412;14
"38";"74463";"Timal";260;0,264978028234813;0,455398046629779;0,571788545483744;143;40,0673965212303;0,833213548937011;36
"39";"892";"Coldplay";455;0,0896177360124659;0,364905090374694;0,557499855086794;133;49,8290114934955;0,901595761362741;30
"40";"14621667";"Koba LaD";409;0,183794118256616;0,433195685063522;0,541113137551553;166;50,6248076880384;0,870018934707714;41
"41";"292949";"Dinos";254;0,0624282821161227;0,208864060662089;0,325328508375929;153;82,9969885800267;0,752040871500331;51
"42";"4889156";"Clara Luciani";260;0,169576268925753;0,510927681045094;0,683255400961102;86;25,6271006956264;0,919986612106677;16
"43";"3469";"Sia";454;0,0996204737534526;0,39605044737259;0,617498157472397;106;36,0382588780663;0,932449216437619;19
"44";"564";"Rihanna";339;0,0737105291029307;0,338821811689589;0,527049006702677;105;44,7117412047508;0,896675315871838;26
"45";"10725097";"Yanns";133;0,392224326208658;0,703012000973609;0,791086523348061;103;13,8298548803478;0,861102743864451;11
"46";"75491";"Lady Gaga";513;0,153013283459333;0,530816348757469;0,654423500869415;118;34,7415209474148;0,927891525132286;23
"47";"13";"Eminem";783;0,103871891903449;0,335856156329506;0,509721420477626;133;68,6741407814188;0,90814465200926;44
"48";"13962203";"Zola";112;0,100289972768159;0,360925617792058;0,574649230049476;60;32,5806701646471;0,782496346179188;20
"49";"171998";"Hamza";216;0,296301349304883;0,542202272944322;0,66600270133839;127;27,0163752180825;0,866148316413334;21
"50";"8706544";"Dua Lipa";363;0,212943122501065;0,552943584731857;0,743811885274317;98;23,498477736482;0,939957266117518;13
"51";"412";"Queen";883;0,091386901122874;0,361580380272956;0,53671001878054;138;63,0597065696311;0,920435876935366;41
"52";"5313805";"Harry Styles";43;0,306215994462856;0,726094709001985;0,82409941190761;40;12,7620498170891;0,745931274556927;9
"53";"75798";"Adele";107;0,159612041610331;0,512849167149545;0,70261582185922;62;22,9735735494133;0,833384608283023;15
"54";"145";"Beyoncé";561;0,138288649863542;0,453019287663693;0,566676604820769;124;50,6089821269258;0,906813923047291;37
"55";"5497121";"Bigflo & Oli";267;0,150967408746334;0,346897652027962;0,466597192762418;135;56,4385822072438;0,819055019505125;40
"56";"246791";"Drake";438;0,0688408280778722;0,200211646558815;0,311985878804497;158;108,95751788805;0,800126053596313;73
"57";"5947658";"Kendji Girac";335;0,0837548873193128;0,335273075871795;0,55544507782078;109;41,3568841499939;0,902061553159022;23
"58";"14240131";"Zkr";156;0,0673163340689538;0,209058954728754;0,34726306824331;115;70,0436588383644;0,661617133237318;46
"59";"296520";"Slimane";341;0,122304681070327;0,340409924641996;0,494120930631991;137;57,8789360026725;0,855850075026832;40
"60";"11884111";"DA Uzi";258;0,128185752558906;0,348225939410593;0,477283265782785;151;64,9658286984371;0,768237583026999;51
"61";"1060";"Johnny Hallyday";3526;0,105666365147786;0,269461864599494;0,398090829614881;140;177,875594262149;0,897847355438397;162
"62";"15887";"Julien Doré";243;0,0593369309429076;0,267812420258763;0,430734989745868;133;68,1069906385239;0,778619794677777;45
"63";"7668530";"Ziak";123;0,187619258039247;0,44918352180288;0,617324803663607;66;26,7518276997806;0,827356244920434;19
"64";"323311";"RK";268;0,117463710036513;0,327385388397523;0,454527984401292;136;64,9799444080598;0,794121217946714;45
"65";"5835993";"Vianney";176;0,0848128118285444;0,37280126734404;0,597704759823737;101;37,0446833057253;0,83561131637582;22
"66";"5259966";"Rema";126;0,580528389128021;0,802870599925979;0,867157436841225;66;7,20119809973941;0,92318691105708;5
"67";"7459270";"Naza";220;0,10821267653292;0,319566882157041;0,439342131039518;128;57,3281388004051;0,787814675040192;37
"68";"148696602";"Le classico organisé";60;0,228600110805423;0,602857264621344;0,738702818908898;56;18,0204331227553;0,748101312775928;14
"69";"1120";"Jean-Jacques Goldman";440;0,0768205669230129;0,298453593936533;0,448753898405471;143;79,0901855012354;0,83135491621846;53
"70";"12422192";"Hatik";396;0,122611683151233;0,461819916469173;0,614854886756355;114;43,2513331510005;0,890668687453055;29
"71";"10695573";"Franglish";423;0,159299760480587;0,360040249581809;0,502332841680678;122;57,4356505833885;0,877632103707633;44
"72";"903536";"CKay";89;0,488659914868633;0,829549390870395;0,91520915896081;51;6,75022967851962;0,923672358033304;4
"73";"58624";"Niro";349;0,141971991725909;0,339256758363252;0,469245583584964;149;71,1019821423377;0,806955844740139;51
"74";"9635624";"Billie Eilish";180;0,145767843232582;0,406155563044523;0,567193533951726;79;36,00205717914;0,841957524049101;26
"75";"66228482";"Ronisia";100;0,15667696272574;0,567068086638495;0,739132288567585;66;21,362215810941;0,832605218775464;14
"76";"259";"Michael Jackson";592;0,0980783734049293;0,333675223988657;0,45468038251531;125;70,8638090566785;0,888951921015105;46
"77";"670";"Francis Cabrel";503;0,0966287874154445;0,374356276987437;0,551705789531627;135;64,0010808155735;0,862693443381253;47
"78";"750";"Rohff";418;0,0476520160031779;0,173078341798371;0,283488919785489;153;131,174404255629;0,750555331018939;81
"79";"152369";"Keen' V";341;0,25671323195069;0,444948971858738;0,575462284646087;117;43,3398118308624;0,848617057513002;37
"80";"429675";"Bruno Mars";267;0,147854789091665;0,440860273912615;0,625767710716749;80;31,5343364081225;0,904013849760263;18
"81";"388973";"Kaaris";408;0,0632806553076183;0,248962317896964;0,390637641888366;143;87,0363001866056;0,821712277086209;55
"82";"554792";"Rosalía";105;0,366686804949542;0,722525788190016;0,820080105614106;82;12,1203095699216;0,871880500068726;9
"83";"6545727";"Hornet La Frappe";153;0,255065697096999;0,502477197228279;0,685578602495462;89;25,6233387525982;0,847459833867146;17
"84";"5848618";"Juliette Armanet";230;0,210889272009343;0,417292327085998;0,561357976629652;122;42,1769138429724;0,825460879667131;31
"85";"614223";"Farruko";314;0,342072013770576;0,764332976742343;0,863086669220034;85;12,6032994065144;0,949678539545526;7
"86";"160";"Shakira";300;0,203616583357836;0,605796089385475;0,774395398412232;67;19,7479428357912;0,941533617563462;12
"87";"49569672";"Imen Es";238;0,0867413871001105;0,304326998971188;0,473667307179367;94;51,0410446732387;0,835996400552524;32
"88";"5992092";"Kungs";263;0,242035196389129;0,755714011331989;0,855673196965332;62;13,3993773043824;0,949335367570297;7
"89";"4338602";"Burna Boy";242;0,21759212960648;0,460579278963948;0,607574128706435;92;33,7347302006848;0,874414433531594;25
"90";"85082932";"1PLIKÉ140";131;0,288700340271333;0,535362335309306;0,63872527666774;82;24,9692373160345;0,81108254513454;24
"91";"9687690";"Nej";214;0,0944949031666258;0,299750649216418;0,477771605018023;118;56,3292656839928;0,79073062520504;36
"92";"5594859";"Soso Maness";109;0,266890934174966;0,549392398843384;0,641929204543307;101;26,2518816733022;0,74549786329195;27
"93";"1020109";"Black Eyed Peas";499;0,213802618503189;0,560098217989908;0,698621281850898;104;27,9910834709856;0,937585456787745;17
"94";"9963";"Fresh";54;0,480251830579613;0,817130456816513;0,88927510996472;46;7,83755700031896;0,854029248365659;5
"95";"65303292";"Gambi";33;0,412572423014071;0,691426671477182;0,863112544833294;33;10,3120738353986;0,728198815764341;8
"96";"288166";"Justin Bieber";585;0,217331123037953;0,487545204370257;0,617230456119619;106;38,1807613784378;0,926376018528923;27
"97";"162540";"Ben Mazué";163;0,0779886870444904;0,278456434243446;0,420934406613728;121;59,9368933736436;0,717846200663481;38
"98";"47";"Indochine";744;0,130147148904891;0,423015667751113;0,598056164327621;116;57,7337334132722;0,895638708623564;43
"99";"705";"Muse";330;0,0763936533614507;0,259679201542606;0,392931167715051;122;74,4311199271721;0,821762607915988;46
"100";"1188";"Maroon 5";505;0,123050766772077;0,44133428542283;0,629460369274712;87;36,5189342898292;0,933888804161453;20
"101";"182";"Red Hot Chili Peppers";527;0,100227354665921;0,404338133042947;0,578246058082127;119;55,092301086961;0,894992491249261;42
"102";"13816509";"Moha La Squale";73;0,101614973581301;0,311494372966357;0,47957401713484;73;43,3315529283609;0,542006569813779;31
"103";"2691";"Grand Corps Malade";284;0,114020394879583;0,446613148188327;0,594844868735083;111;39,6053241659748;0,879371713029315;25
"104";"15166511";"Lil Nas X";56;0,227065624375689;0,702534623093233;0,858923381301918;46;13,0919313943098;0,815822889402199;8
"105";"11971";"Vitaa";379;0,1087508699449;0,35060220134847;0,532548129563055;122;49,0744646717683;0,888619017158378;29
"106";"73018";"Kalash";377;0,241467421062238;0,497434053015256;0,635002093555071;104;33,713852025298;0,906265147589296;27
"107";"4856048";"S-Crew";78;0,0898469672414251;0,368268285554877;0,547065543717952;72;36,7392060869356;0,641339860932571;23
"108";"719";"Bob Marley & The Wailers";1464;0,0583208293028463;0,254404338454273;0,411894189243741;119;108,914904885606;0,919440418986681;68
"109";"4907510";"Jok'air";316;0,110751717416909;0,42517801945509;0,625635997297572;112;41,5459246460472;0,876785028694188;26
"110";"123503";"Lorenzo";190;0,0583140920740957;0,246489871251691;0,392641245787472;130;67,3223965844987;0,72363444085117;39
"111";"10806366";"Therapie TAXI";106;0,221610669482052;0,599560613588374;0,722394733573469;91;22,4521554789689;0,794163036116456;17
"112";"12096038";"Central Cee";73;0,367353848758378;0,580788143223215;0,702510946433656;60;18,064936558978;0,747541828990759;18
"113";"89657";"Sofiane";255;0,104417237473707;0,331217901467618;0,498690589624196;120;57,5100952847184;0,813597798155392;41
"114";"13645509";"Heuss L'enfoiré";74;0,118566323243559;0,438665660809568;0,644636927804056;57;27,5303580914804;0,719050286554678;18
"115";"604395";"Sasso";135;0,168295467375895;0,448200373850535;0,551084542911267;108;40,2044707161159;0,720869418552298;35
"116";"74398";"OneRepublic";299;0,352136629870698;0,727876721582465;0,826097322556803;63;13,3862733815999;0,948429799522742;9
"117";"11026886";"Guy2Bezbar";192;0,0697404534086887;0,255571867075938;0,417218389337294;118;62,3085348318628;0,753510613529149;39
"118";"413";"Elton John";788;0,351772059384988;0,619953530483348;0,754595137063257;93;20,911773769932;0,96004662289784;14
